date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:55:00	14917/14917	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Oct%202018%2013:28:13%20GMT	https://www.kumawatconstructions.com/assets/img/project/project-3-370x245.jpg	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/assets/img/project/project-3-370x245.jpg	(from https://www.kumawatconstructions.com/)
11:55:00	14906/14906	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Oct%202018%2013:28:13%20GMT	https://www.kumawatconstructions.com/assets/img/project/project-4-370x245.jpg	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/assets/img/project/project-4-370x245.jpg	(from https://www.kumawatconstructions.com/)
11:55:00	14906/14906	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Oct%202018%2013:28:14%20GMT	https://www.kumawatconstructions.com/assets/img/project/project-5-370x245.jpg	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/assets/img/project/project-5-370x245.jpg	(from https://www.kumawatconstructions.com/)
11:55:00	2091541/2091541	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Jun%202019%2013:19:22%20GMT	https://www.kumawatconstructions.com/administrator/assets/dist/img/events/onur-marble-granite-home-ss-06.jpg	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/administrator/assets/dist/img/events/onur-marble-granite-home-ss-06.jpg	(from https://www.kumawatconstructions.com/)
11:55:00	14906/14906	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Oct%202018%2013:28:14%20GMT	https://www.kumawatconstructions.com/assets/img/project/project-6-370x245.jpg	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/assets/img/project/project-6-370x245.jpg	(from https://www.kumawatconstructions.com/)
11:55:01	97100/97100	---M--	200	added ('OK')	application/javascript	date:Wed,%2024%20Oct%202018%2013:27:56%20GMT	https://www.kumawatconstructions.com/assets/js/jquery.min.js	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/assets/js/jquery.min.js	(from https://www.kumawatconstructions.com/)
11:55:01	51970/51970	---M--	200	added ('OK')	application/javascript	date:Wed,%2024%20Oct%202018%2013:27:56%20GMT	https://www.kumawatconstructions.com/assets/js/plugins.js	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/assets/js/plugins.js	(from https://www.kumawatconstructions.com/)
11:55:01	24632/24632	---M--	200	added ('OK')	application/javascript	date:Wed,%2024%20Oct%202018%2013:27:57%20GMT	https://www.kumawatconstructions.com/assets/js/tether.min.js	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/assets/js/tether.min.js	(from https://www.kumawatconstructions.com/)
11:55:01	46653/46653	---M--	200	added ('OK')	application/javascript	date:Wed,%2024%20Oct%202018%2013:27:54%20GMT	https://www.kumawatconstructions.com/assets/js/bootstrap.min.js	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/assets/js/bootstrap.min.js	(from https://www.kumawatconstructions.com/)
11:55:02	5549/5549	---M--	200	added ('OK')	application/javascript	date:Wed,%2024%20Oct%202018%2013:27:54%20GMT	https://www.kumawatconstructions.com/assets/js/animsition.js	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/assets/js/animsition.js	(from https://www.kumawatconstructions.com/)
11:55:02	42766/42766	---M--	200	added ('OK')	application/javascript	date:Wed,%2024%20Oct%202018%2013:27:56%20GMT	https://www.kumawatconstructions.com/assets/js/owl.carousel.min.js	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/assets/js/owl.carousel.min.js	(from https://www.kumawatconstructions.com/)
11:55:02	2501/2501	---M--	200	added ('OK')	application/javascript	date:Wed,%2024%20Oct%202018%2013:27:54%20GMT	https://www.kumawatconstructions.com/assets/js/countto.js	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/assets/js/countto.js	(from https://www.kumawatconstructions.com/)
11:55:03	579/579	---M--	200	added ('OK')	application/javascript	date:Wed,%2024%20Oct%202018%2013:27:54%20GMT	https://www.kumawatconstructions.com/assets/js/equalize.min.js	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/assets/js/equalize.min.js	(from https://www.kumawatconstructions.com/)
11:55:03	36059/36059	---M--	200	added ('OK')	application/javascript	date:Wed,%2024%20Oct%202018%2013:27:55%20GMT	https://www.kumawatconstructions.com/assets/js/jquery.isotope.min.js	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/assets/js/jquery.isotope.min.js	(from https://www.kumawatconstructions.com/)
11:55:03	6977/6977	---M--	200	added ('OK')	application/javascript	date:Wed,%2024%20Oct%202018%2013:27:56%20GMT	https://www.kumawatconstructions.com/assets/js/owl.carousel2.thumbs.js	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/assets/js/owl.carousel2.thumbs.js	(from https://www.kumawatconstructions.com/)
11:55:03	3696/3696	---M--	200	added ('OK')	application/javascript	date:Wed,%2031%20Oct%202018%2012:47:06%20GMT	https://www.kumawatconstructions.com/assets/js/toastr.min.js	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/assets/js/toastr.min.js	(from https://www.kumawatconstructions.com/)
