date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:09:07	12691/12691	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Sep%202022%2012:35:23%20GMT	https://govjobadda.org/accounts/login/?next=/buy/ts/5dc13eea056e3768ae21fa10/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/accounts/login/index289e.html	(from https://govjobadda.org/buy/ts/5dc13eea056e3768ae21fa10/)
18:09:12	12691/12691	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Sep%202022%2012:35:23%20GMT	https://govjobadda.org/accounts/login/?next=/buy/ts/60afe08c056e3751663dbf72/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/accounts/login/indexf109.html	(from https://govjobadda.org/buy/ts/60afe08c056e3751663dbf72/)
18:09:12	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:35:23%20GMT	https://govjobadda.org/test/ibps-rrb-officer-scale-i-prelim-test-1/5dc5325a056e3707dfb1d501/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/ibps-rrb-officer-scale-i-prelim-test-1/5dc5325a056e3707dfb1d501/index.html	(from https://govjobadda.org/test-series/ibps-rrb-officer-scale-i-prelims-test-series-bilingual/5dc4030a056e37432fac65d9/)
18:09:12	12691/12691	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Sep%202022%2012:35:23%20GMT	https://govjobadda.org/accounts/login/?next=/buy/ts/5e045a02056e3758c87c56eb/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/accounts/login/index2af1.html	(from https://govjobadda.org/buy/ts/5e045a02056e3758c87c56eb/)
18:09:13	12691/12691	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Sep%202022%2012:35:43%20GMT	https://govjobadda.org/accounts/login/?next=/buy/ts/5dc4030a056e37432fac65d9/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/accounts/login/index6e6f.html	(from https://govjobadda.org/buy/ts/5dc4030a056e37432fac65d9/)
18:09:13	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:35:44%20GMT	https://govjobadda.org/test/ibps-rrb-office-assistant-prelim-test-1/5dc54ccf056e375089149e7f/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/ibps-rrb-office-assistant-prelim-test-1/5dc54ccf056e375089149e7f/index.html	(from https://govjobadda.org/test-series/ibps-rrb-office-asst-prelims-test-series-bilingual/5dc5452d056e375089149696/)
18:09:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Sep%202022%2012:35:45%20GMT	https://govjobadda.org/accounts/login?next=/test/bilingual-16th-february-2021-current-affairs-test/602b9dbc056e375161d7426d/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/accounts/login.1c9bdd3.delayed	(from https://govjobadda.org/test/bilingual-16th-february-2021-current-affairs-test/602b9dbc056e375161d7426d/)
18:09:13	12691/12691	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Sep%202022%2012:35:45%20GMT	https://govjobadda.org/accounts/login/?next=/buy/ts/5dc5452d056e375089149696/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/accounts/login/index88b4.html	(from https://govjobadda.org/buy/ts/5dc5452d056e375089149696/)
18:09:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Sep%202022%2012:35:45%20GMT	https://govjobadda.org/accounts/login?next=/test/bilingual-15th-february-2021-current-affairs-test/602a2b52056e37516237f702/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/accounts/logincc2f	(from https://govjobadda.org/test/bilingual-15th-february-2021-current-affairs-test/602a2b52056e37516237f702/)
18:09:16	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:35:45%20GMT	https://govjobadda.org/test/ssc-chsl-tier-i-2020-free-test-1-bilingual/600449e7056e375161d54a3f/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/ssc-chsl-tier-i-2020-free-test-1-bilingual/600449e7056e375161d54a3f/index.html	(from https://govjobadda.org/test-series/ssc-chsl-tier-i-2020-latest-pattern-mock-test-series-bilingual/5ff425ae056e375161d47e0d/)
18:09:17	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:35:45%20GMT	https://govjobadda.org/test/ssc-chsl-tier-i-2020-free-bonus-test-bilingual/5ff4262e056e37516837034c/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/ssc-chsl-tier-i-2020-free-bonus-test-bilingual/5ff4262e056e37516837034c/index.html	(from https://govjobadda.org/test-series/ssc-chsl-tier-i-2020-latest-pattern-mock-test-series-bilingual/5ff425ae056e375161d47e0d/)
18:09:17	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:35:45%20GMT	https://govjobadda.org/test/ssc-cgl-tier-i-2020-free-bonus-test-bilingual/5ff4171d056e3751623572bb/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/ssc-cgl-tier-i-2020-free-bonus-test-bilingual/5ff4171d056e3751623572bb/index.html	(from https://govjobadda.org/test-series/ssc-cgl-tier-i-2020-latest-pattern-mock-test-series-bilingual/5ff41612056e375161d47632/)
18:09:17	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:35:48%20GMT	https://govjobadda.org/test/ssc-cgl-tier-i-2020-free-test-1-bilingual/60055e8a056e375161d559fd/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/ssc-cgl-tier-i-2020-free-test-1-bilingual/60055e8a056e375161d559fd/index.html	(from https://govjobadda.org/test-series/ssc-cgl-tier-i-2020-latest-pattern-mock-test-series-bilingual/5ff41612056e375161d47632/)
18:09:17	12691/12691	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Sep%202022%2012:35:45%20GMT	https://govjobadda.org/accounts/login/?next=/buy/ts/5ff425ae056e375161d47e0d/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/accounts/login/index5454.html	(from https://govjobadda.org/buy/ts/5ff425ae056e375161d47e0d/)
18:09:17	12691/12691	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Sep%202022%2012:35:49%20GMT	https://govjobadda.org/accounts/login/?next=/buy/ts/5ff41612056e375161d47632/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/accounts/login/index1fb9.html	(from https://govjobadda.org/buy/ts/5ff41612056e375161d47632/)
18:09:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Sep%202022%2012:35:49%20GMT	https://govjobadda.org/accounts/login?next=/test/bilingual-13th-february-2021-current-affairs-test/6027806c056e375161d713d4/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/accounts/login7bed	(from https://govjobadda.org/test/bilingual-13th-february-2021-current-affairs-test/6027806c056e375161d713d4/)
18:09:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Sep%202022%2012:35:49%20GMT	https://govjobadda.org/accounts/login?next=/test/bilingual-12th-february-2021-current-affairs-test/6026664f056e375161d70991/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/accounts/logine006	(from https://govjobadda.org/test/bilingual-12th-february-2021-current-affairs-test/6026664f056e375161d70991/)
18:09:18	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:35:49%20GMT	https://govjobadda.org/test/active-passive-voice-test-1/5dbaaa15056e3768b39faccb/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/active-passive-voice-test-1/5dbaaa15056e3768b39faccb/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:09:18	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:35:49%20GMT	https://govjobadda.org/test/active-passive-voice-test-2/5dbaaa32056e3768ae219ddd/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/active-passive-voice-test-2/5dbaaa32056e3768ae219ddd/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:09:38	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:35:49%20GMT	https://govjobadda.org/test/active-passive-voice-test-3/5dbaaa4f056e3768b39faccd/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/active-passive-voice-test-3/5dbaaa4f056e3768b39faccd/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:09:40	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:35:50%20GMT	https://govjobadda.org/test/active-passive-voice-test-4/5dbaaa6b056e3768b39fad16/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/active-passive-voice-test-4/5dbaaa6b056e3768b39fad16/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:09:40	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:35:50%20GMT	https://govjobadda.org/test/active-passive-voice-test-5/5dbaaa87056e3768b39fad5f/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/active-passive-voice-test-5/5dbaaa87056e3768b39fad5f/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:09:40	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:35:50%20GMT	https://govjobadda.org/test/choose-appropriate-word-test-1/5dbaac31056e3768b39fad61/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/choose-appropriate-word-test-1/5dbaac31056e3768b39fad61/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:09:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Sep%202022%2012:36:12%20GMT	https://govjobadda.org/accounts/login?next=/test/bilingual-9th-february-2021-current-affairs-test/60224a02056e3751699413dc/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/accounts/login.1cfc394.delayed	(from https://govjobadda.org/test/bilingual-9th-february-2021-current-affairs-test/60224a02056e3751699413dc/)
18:10:15	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:36:13%20GMT	https://govjobadda.org/test/choose-appropriate-word-test-13/5dbaad8d056e3768ae21a00b/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/choose-appropriate-word-test-13/5dbaad8d056e3768ae21a00b/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:10:15	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:36:13%20GMT	https://govjobadda.org/test/choose-appropriate-word-test-12/5dbaad70056e3768b4c67e6f/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/choose-appropriate-word-test-12/5dbaad70056e3768b4c67e6f/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:10:15	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:36:13%20GMT	https://govjobadda.org/test/choose-appropriate-word-test-14/5dbaadaa056e3768b4c67ead/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/choose-appropriate-word-test-14/5dbaadaa056e3768b4c67ead/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:10:15	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:36:13%20GMT	https://govjobadda.org/test/choose-appropriate-word-test-15/5dbaadc6056e3768ae21a051/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/choose-appropriate-word-test-15/5dbaadc6056e3768ae21a051/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:10:16	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:36:47%20GMT	https://govjobadda.org/test/choose-appropriate-word-test-17/5dbaadff056e3768b39fae32/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/choose-appropriate-word-test-17/5dbaadff056e3768b39fae32/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:10:16	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:36:47%20GMT	https://govjobadda.org/test/choose-appropriate-word-test-16/5dbaade3056e3768b39fadea/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/choose-appropriate-word-test-16/5dbaade3056e3768b39fadea/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:10:16	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:36:47%20GMT	https://govjobadda.org/test/choose-appropriate-word-test-18/5dbaae1c056e3768b4c67ef5/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/choose-appropriate-word-test-18/5dbaae1c056e3768b4c67ef5/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:10:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Sep%202022%2012:36:47%20GMT	https://govjobadda.org/accounts/login?next=/test/bilingual-8th-february-2021-current-affairs-test/6021119d056e375166396f8d/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/accounts/login.1d057f7.delayed	(from https://govjobadda.org/test/bilingual-8th-february-2021-current-affairs-test/6021119d056e375166396f8d/)
18:10:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Sep%202022%2012:36:48%20GMT	https://govjobadda.org/accounts/login?next=/test/bilingual-6th-february-2021-current-affairs-test/601e3c5b056e375166394c85/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/accounts/login86be	(from https://govjobadda.org/test/bilingual-6th-february-2021-current-affairs-test/601e3c5b056e375166394c85/)
18:10:18	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:36:48%20GMT	https://govjobadda.org/test/choose-appropriate-word-test-20/5dbaae55056e3768b39fae73/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/choose-appropriate-word-test-20/5dbaae55056e3768b39fae73/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:10:24	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:36:48%20GMT	https://govjobadda.org/test/choose-appropriate-word-test-19/5dbaae39056e3768b39fae72/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/choose-appropriate-word-test-19/5dbaae39056e3768b39fae72/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:10:24	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:36:48%20GMT	https://govjobadda.org/test/cloze-test-1/5dbab290056e3768b0068f15/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/cloze-test-1/5dbab290056e3768b0068f15/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:10:24	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:36:48%20GMT	https://govjobadda.org/test/cloze-test-2/5dbab2aa056e3768b4c67fcb/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/cloze-test-2/5dbab2aa056e3768b4c67fcb/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:10:24	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:36:50%20GMT	https://govjobadda.org/test/cloze-test-3/5dbab2c3056e3768b0068f5e/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/cloze-test-3/5dbab2c3056e3768b0068f5e/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:10:24	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:36:56%20GMT	https://govjobadda.org/test/cloze-test-4/5dbab2dc056e3768b4c67fcd/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/cloze-test-4/5dbab2dc056e3768b4c67fcd/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:10:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Sep%202022%2012:36:56%20GMT	https://govjobadda.org/accounts/login?next=/test/bilingual-5th-february-2021-current-affairs-test/601cf156056e37516993da69/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/accounts/login191a	(from https://govjobadda.org/test/bilingual-5th-february-2021-current-affairs-test/601cf156056e37516993da69/)
18:10:25	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:36:56%20GMT	https://govjobadda.org/test/cloze-test-5/5dbab2f6056e3768b0068fa8/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/cloze-test-5/5dbab2f6056e3768b0068fa8/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:10:25	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:36:56%20GMT	https://govjobadda.org/test/cloze-test-6/5dbab30f056e3768b4c68015/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/cloze-test-6/5dbab30f056e3768b4c68015/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:10:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Sep%202022%2012:36:57%20GMT	https://govjobadda.org/accounts/login?next=/test/bilingual-4th-february-2021-current-affairs-test/601bcf8b056e37516237686d/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/accounts/login6ff0	(from https://govjobadda.org/test/bilingual-4th-february-2021-current-affairs-test/601bcf8b056e37516237686d/)
18:10:25	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:36:57%20GMT	https://govjobadda.org/test/cloze-test-7/5dbab329056e3768b0068ff1/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/cloze-test-7/5dbab329056e3768b0068ff1/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:10:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Sep%202022%2012:36:57%20GMT	https://govjobadda.org/accounts/login?next=/test/bilingual-3rd-february-2021-current-affairs-test/601a843c056e375161d68dc7/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/accounts/login3de2	(from https://govjobadda.org/test/bilingual-3rd-february-2021-current-affairs-test/601a843c056e375161d68dc7/)
18:10:28	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:36:57%20GMT	https://govjobadda.org/test/cloze-test-8/5dbab342056e3768b4c68016/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/cloze-test-8/5dbab342056e3768b4c68016/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:10:28	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:36:57%20GMT	https://govjobadda.org/test/cloze-test-9/5dbab35c056e3768b39faf03/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/cloze-test-9/5dbab35c056e3768b39faf03/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:10:29	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:36:57%20GMT	https://govjobadda.org/test/cloze-test-10/5dbab374056e3768b39faf05/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/cloze-test-10/5dbab374056e3768b39faf05/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:10:29	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:36:58%20GMT	https://govjobadda.org/test/cloze-test-11/5dbab38d056e3768b4c6809d/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/cloze-test-11/5dbab38d056e3768b4c6809d/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:10:29	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:37:00%20GMT	https://govjobadda.org/test/cloze-test-12/5dbab3a6056e3768b39faf07/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/cloze-test-12/5dbab3a6056e3768b39faf07/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:10:29	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:37:00%20GMT	https://govjobadda.org/test/cloze-test-13/5dbab3bf056e3768b4c6809f/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/cloze-test-13/5dbab3bf056e3768b4c6809f/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:10:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Sep%202022%2012:37:00%20GMT	https://govjobadda.org/accounts/login?next=/test/bilingual-2nd-february-2021-current-affairs-test/60192f66056e37516639185c/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/accounts/login08d4	(from https://govjobadda.org/test/bilingual-2nd-february-2021-current-affairs-test/60192f66056e37516639185c/)
18:10:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Sep%202022%2012:37:01%20GMT	https://govjobadda.org/accounts/login?next=/test/bilingual-1st-february-2021-current-affairs-test/6017c947056e375161d665c1/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/accounts/login2939	(from https://govjobadda.org/test/bilingual-1st-february-2021-current-affairs-test/6017c947056e375161d665c1/)
18:10:35	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:37:01%20GMT	https://govjobadda.org/test/cloze-test-15/5dbab3f0056e3768ae21a1ab/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/cloze-test-15/5dbab3f0056e3768ae21a1ab/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:10:37	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:37:01%20GMT	https://govjobadda.org/test/cloze-test-14/5dbab3d7056e3768b4c680de/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/cloze-test-14/5dbab3d7056e3768b4c680de/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:10:37	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:37:01%20GMT	https://govjobadda.org/test/cloze-test-16/5dbab409056e3768ae21a1ad/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/cloze-test-16/5dbab409056e3768ae21a1ad/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:10:37	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:37:01%20GMT	https://govjobadda.org/test/cloze-test-17/5dbab421056e3768b4c68128/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/cloze-test-17/5dbab421056e3768b4c68128/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:10:37	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:37:07%20GMT	https://govjobadda.org/test/cloze-test-18/5dbab43a056e3768b39faf09/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/cloze-test-18/5dbab43a056e3768b39faf09/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:10:37	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:37:09%20GMT	https://govjobadda.org/test/cloze-test-19/5dbab452056e3768ae21a23e/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/cloze-test-19/5dbab452056e3768ae21a23e/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:10:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Sep%202022%2012:37:09%20GMT	https://govjobadda.org/accounts/login?next=/test/bilingual-30th-january-2021-current-affairs-test/60153b95056e3751623713d9/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/accounts/login8552	(from https://govjobadda.org/test/bilingual-30th-january-2021-current-affairs-test/60153b95056e3751623713d9/)
18:10:38	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:37:10%20GMT	https://govjobadda.org/test/cloze-test-20/5dbab46c056e3768b4c68170/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/cloze-test-20/5dbab46c056e3768b4c68170/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:10:38	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:37:10%20GMT	https://govjobadda.org/test/cloze-test-21/5dbab486056e3768ae21a287/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/cloze-test-21/5dbab486056e3768ae21a287/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:10:38	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:37:10%20GMT	https://govjobadda.org/test/cloze-test-22/5dbab49f056e3768b4c681b9/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/cloze-test-22/5dbab49f056e3768b4c681b9/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
18:10:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Sep%202022%2012:37:10%20GMT	https://govjobadda.org/accounts/login?next=/test/bilingual-29th-january-2021-current-affairs-test/60140ce1056e37516237072e/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/accounts/login637f	(from https://govjobadda.org/test/bilingual-29th-january-2021-current-affairs-test/60140ce1056e37516237072e/)
18:10:39	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Sep%202022%2012:37:10%20GMT	https://govjobadda.org/test/cloze-test-23/5dbab4bc056e3768b4c681bb/	C:/Users/Admin/Desktop/project%20copy/web4/govjobadda.org/test/cloze-test-23/5dbab4bc056e3768b4c681bb/index.html	(from https://govjobadda.org/test-series/free-english-chapter-wise-test-series/5db297c8056e3768ae219149/)
